byte	frequency
0	0.1080146094235102
1	0.10759648392316598
2	0.11429699931142444
3	0.1345247268950794
4	0.10060778890105018
5	0.09491104233861022
6	0.09029235049897417
7	0.12126908210012127
8	0.0789621697750293
9	0.0925853441884024
10	0.07925584322182298
11	0.0971330319016214
12	0.0782003437320247
13	0.09757669894471985
14	0.0840756497621178
15	0.11667549336941238
16	0.10150726683657703
17	0.09403620457183726
18	0.07715625991115635
19	0.08421903083920894
20	0.08150398690824188
21	0.09319785978697162
22	0.08974864390843566
23	0.10745866703891807
24	0.0957906886096069
25	0.08009745743834483
26	0.08040520361439864
27	0.08393590736570436
28	0.08009897222945152
29	0.07794250542720606
30	0.09691182735710013
31	0.10498397575415087
32	0.09271604679305963
33	0.07729895980148577
34	0.07834880950422783
35	0.0849572738654025
36	0.06807158992157411
37	0.08166619821451729
38	0.08671256696702431
39	0.08769322358940686
40	0.08106153947305084
41	0.07895039455128232
42	0.06637154184910386
43	0.08214918289367823
44	0.07563391697435203
45	0.0934643226549355
46	0.090121209913235
47	0.11120959188753826
48	0.09579816534521167
49	0.10251754045975024
50	0.06843252605683886
51	0.08156201025195241
52	0.08227105117803103
53	0.08233001525900654
54	0.07437991243897774
55	0.08606613578035782
56	0.08271142753616656
57	0.09845852063752839
58	0.0756124707033456
59	0.07202781233729132
60	0.08619210856754136
61	0.09207021876755732
62	0.10218804490521259
63	0.11295942727909976
64	0.08521988724811949
65	0.10191796280444193
66	0.08558714323416726
67	0.08682331188013252
68	0.08099105536061361
69	0.08844606568345202
70	0.06461117832564002
71	0.09151817764947541
72	0.07143117771519761
73	0.07558154551022639
74	0.07959269880468893
75	0.08547526704701211
76	0.08767188607652587
77	0.08506164381636175
78	0.08938019233067604
79	0.08091663579844725
80	0.0747422644712056
81	0.07791984351791988
82	0.06973035918655222
83	0.0746736988802818
84	0.08738220909648792
85	0.07025773023183424
86	0.08350858430295204
87	0.08430957594424215
88	0.08347256885592289
89	0.09554851332883699
90	0.0848123575328453
91	0.08433378935139417
92	0.08920028710346305
93	0.07813849112445768
94	0.11829286006180795
95	0.09709575546268999
96	0.09531609713722203
97	0.0753381394561365
98	0.10615691894949551
99	0.08190802465784178
100	0.09777205973406272
101	0.09014549206220604
102	0.09049919393766821
103	0.08271970879879821
104	0.08840866881393838
105	0.07461645772018162
106	0.07824963420525646
107	0.09034409451004152
108	0.10234392397839451
109	0.07979076359498763
110	0.10165033221701153
111	0.10538563305205312
112	0.06482583880124008
113	0.07501148936795482
114	0.08086705813448516
115	0.0842036484496561
116	0.07023604176889786
117	0.07899389427836068
118	0.09562251156634961
119	0.07650317064250799
120	0.0748352639830857
121	0.08164462038597156
122	0.08742444909431023
123	0.10162742056739553
124	0.0863699718829609
125	0.09229190387373738
126	0.09848461205169709
127	0.10648359617301634
128	0.11764699154054349
129	0.09355482875010786
130	0.085149911008549
131	0.09913924183417824
132	0.09353660300150304
133	0.06581285462723716
134	0.0716393016830035
135	0.0835335920409954
136	0.08425829359194603
137	0.07114897941380792
138	0.08107921504437562
139	0.09636691125685601
140	0.08929117304253299
141	0.07500475335620278
142	0.08172199200178959
143	0.07725579057503389
144	0.07538063484037558
145	0.08101296137241404
146	0.07831444170404207
147	0.0801695475359606
148	0.07872574796602165
149	0.08065967311475028
150	0.07559033731840958
151	0.08214399820583777
152	0.09085357344117426
153	0.09560882916217438
154	0.07028623063960225
155	0.08818171717553044
156	0.08762776600431739
157	0.07221487583692736
158	0.0840889371230253
159	0.08584577649613949
160	0.09723702630476709
161	0.08150866274610803
162	0.08605714826982688
163	0.0770592509790904
164	0.07817694172429429
165	0.07221866140108062
166	0.09299409881359223
167	0.08039950137974149
168	0.0745136366536016
169	0.09183112396356102
170	0.08187920217639018
171	0.07937083887764973
172	0.08854030598761664
173	0.0770821007325581
174	0.10263871057835977
175	0.0964284791161969
176	0.08469445425062899
177	0.08324278267666185
178	0.09243502254695303
179	0.06736051465127123
180	0.08067733786983139
181	0.09275456540197642
182	0.08979435260930231
183	0.07842186282861001
184	0.09000287583007872
185	0.07749010286458322
186	0.09649664686245511
187	0.08564349853079427
188	0.09075607966347755
189	0.08469923641591258
190	0.10857297790263297
191	0.11382388837437393
192	0.08304912325829922
193	0.07835984212513233
194	0.07860087659670699
195	0.0884306892565337
196	0.08254172790011496
197	0.09079168189119206
198	0.09467423458908657
199	0.08448256577471679
200	0.0811259686471856
201	0.08175437014648633
202	0.07673057666619787
203	0.08998959581388348
204	0.08843397955868644
205	0.0735952410170599
206	0.09296660218596811
207	0.09549743169902204
208	0.08741545122227842
209	0.07384940606941305
210	0.07663294527696579
211	0.07619732131560995
212	0.08532206980269605
213	0.08414209093146024
214	0.08549407170274
215	0.09551570335445371
216	0.07196626584995497
217	0.0714255847710891
218	0.09365778219033292
219	0.08896859736063138
220	0.06992457154842201
221	0.08549171416081856
222	0.10366326599321646
223	0.09269565106704473
224	0.08520681536142562
225	0.09761489800220176
226	0.08264898685297478
227	0.08604917507539887
228	0.0777221566664544
229	0.0786948548656313
230	0.09191497496669723
231	0.07866194217788605
232	0.08889931386456972
233	0.08329428269611142
234	0.0674457292058704
235	0.08597967699913063
236	0.09400087208836831
237	0.08486530460552237
238	0.10218338988367585
239	0.09364572643901872
240	0.08923809654020429
241	0.07567724484053555
242	0.09469518274985389
243	0.0854441593385797
244	0.10153161322337247
245	0.07299243981193704
246	0.10780636713568281
247	0.11463045513776361
248	0.10038353346573445
249	0.09348645888154314
250	0.10054748150454614
251	0.09217732145282646
252	0.11342428783311823
253	0.10209333648224539
254	0.10707894801260594
255	0.21554673981195382
