byte	frequency
0	0.16192053804189332
1	0.2006422606620384
2	0.17396314346942005
3	0.16954183265856065
4	0.1906239316246303
5	0.19141928424428878
6	0.16269590990161362
7	0.18663955561510367
8	0.18433278223512928
9	0.1773978328759811
10	0.18751292162187166
11	0.19594151851677263
12	0.1742034380933577
13	0.16188424318486347
14	0.17242224591750097
15	0.18305463438230987
16	0.18604058475201676
17	0.16704178951472057
18	0.18691296297513948
19	0.1499921029668929
20	0.1517357087102699
21	0.17078803011284735
22	0.18371274074589208
23	0.1578265160620743
24	0.1543736156840245
25	0.1711095424394895
26	0.15439639992204246
27	0.14517086049477695
28	0.14857944914721333
29	0.14815448533281655
30	0.15439281101063235
31	0.1481146709709604
32	0.18243529118758364
33	0.1722685559971819
34	0.1414382703381644
35	0.13419184802762063
36	0.16579480650071854
37	0.16894636038905333
38	0.16152918733482874
39	0.14842487311549113
40	0.15995851058799077
41	0.14593221834604667
42	0.14435936426211818
43	0.16464328755522173
44	0.15498736503291405
45	0.161843126504657
46	0.17742790862467195
47	0.1759948817853894
48	0.1523404086559176
49	0.12959702101779544
50	0.16662653775000383
51	0.16268091653727468
52	0.15470462692661288
53	0.16163566810942687
54	0.17489303019361413
55	0.15327132522167194
56	0.14768720980191305
57	0.1619761202097342
58	0.1497929239961719
59	0.1615376548567625
60	0.1532445041039228
61	0.169866607390802
62	0.17122681136266085
63	0.15395508513758585
64	0.16193841552911856
65	0.16883451332965663
66	0.18438426856109846
67	0.1667265637149054
68	0.15137601874437578
69	0.15468435263541921
70	0.15661196731919275
71	0.14149875316652527
72	0.1417696252692676
73	0.15566759741381853
74	0.15379954485125832
75	0.1646269812846226
76	0.1482250264362155
77	0.1484801138104399
78	0.15411518676822392
79	0.1552469459817676
80	0.14638342980358898
81	0.14726238980758044
82	0.15718792073475496
83	0.15092376471685598
84	0.14474921272535818
85	0.14219426026951484
86	0.1550487187291007
87	0.15913255487299047
88	0.1544389254002706
89	0.1469019609899357
90	0.14359639653680203
91	0.14674722115901065
92	0.15541929871056054
93	0.1650327422818509
94	0.16901122097660898
95	0.16946413255401657
96	0.18800373123869
97	0.1617057714577743
98	0.14959440370505692
99	0.15652847338836243
100	0.1683985034397451
101	0.1691575014381915
102	0.1785804281973387
103	0.1657138455371544
104	0.1549146305077826
105	0.14696177663334525
106	0.14710780839623222
107	0.17848099139356094
108	0.12867385028581851
109	0.15103802025629326
110	0.18082516345926536
111	0.15555257049491852
112	0.13920682568706583
113	0.15717646883467126
114	0.15408316097529343
115	0.184157711483804
116	0.16219255816323877
117	0.1572912959143591
118	0.16729622074293035
119	0.15184939439464074
120	0.16267246882959968
121	0.1603957510606153
122	0.1565462717634018
123	0.16431229762673946
124	0.16421280236615535
125	0.16758366097073465
126	0.16561842122525539
127	0.1510263744438391
128	0.1697521529774509
129	0.1616026874280413
130	0.1666334635247619
131	0.18511114905134235
132	0.16097369102801945
133	0.16387373962450338
134	0.17622372140889195
135	0.16429358425301588
136	0.16027138064674679
137	0.13606857401429162
138	0.16570676686603228
139	0.13979079169064879
140	0.14669089195381677
141	0.1319808042126557
142	0.15204475447681112
143	0.14796314831267351
144	0.1400955632328707
145	0.13682045722713249
146	0.15357317238512244
147	0.16009727984463465
148	0.1416803502713954
149	0.14690946140293185
150	0.16726316164596333
151	0.17018051008777385
152	0.16116663802797251
153	0.15058205166988395
154	0.1640962730945901
155	0.1483160356178866
156	0.15847688881696018
157	0.14950998362683926
158	0.16141032432602598
159	0.15972413860945991
160	0.1687133758337785
161	0.15647406393319313
162	0.15997757115466746
163	0.14672684705643269
164	0.14434499351011543
165	0.1541255494534921
166	0.15260541822985704
167	0.14713974938195243
168	0.14148260661580936
