byte	frequency
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	2.83434740879e-07
8	0.292986987259
9	0.267927449728
10	0.0
11	0.0
12	0.015031617829
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.807414982038
32	0.0175976668759
33	0.222373035473
34	0.0225936001208
35	0.000707811852635
36	0.00279998002042
37	0.0854951754006
38	0.00814041530238
39	0.0182109195862
40	0.0183287955485
41	0.000882377096616
42	0.0149952099716
43	0.0421031290114
44	0.141257169988
45	0.217608437489
46	0.377364573241
47	0.170603462659
48	0.14555739036
49	0.096913662595
50	0.0615508741313
51	0.0474748847019
52	0.0762014675374
53	0.0444263253792
54	0.0403875105232
55	0.0647402663458
56	0.0563441301775
57	0.213182887693
58	0.0876520884768
59	0.312361451291
60	0.186693047544
61	0.312377301492
62	0.0412914858485
63	0.00723040632625
64	0.0928340477584
65	0.0434095429666
66	0.151141383421
67	0.112748687318
68	0.0803039138409
69	0.0429001733262
70	0.0378111178927
71	0.0238562409753
72	0.105127445315
73	0.00838851953733
74	0.03104274196
75	0.101653816337
76	0.0804290431904
77	0.0741701971688
78	0.0692537347956
79	0.08697945496
80	0.00710918023013
81	0.0869417572326
82	0.134613868051
83	0.114165244476
84	0.0556991919637
85	0.0317923430762
86	0.0225934376921
87	0.0144594341621
88	0.0134905277521
89	0.00960230088457
90	0.0119469717986
91	0.000676981988515
92	0.011945260435
93	0.000110329969742
94	0.119231083085
95	3.04625610125e-06
96	0.524492125398
97	0.115091386078
98	0.334026647389
99	0.362694968526
100	0.629102713079
101	0.158647925076
102	0.315449011057
103	0.241177646595
104	0.413110851793
105	0.0136409267611
106	0.0709969646317
107	0.315330957417
108	0.364699112988
109	0.400611565785
110	0.464490103905
111	0.292304930253
112	0.0179083486307
113	0.449578184465
114	0.407234042278
115	0.580341192222
116	0.207295607466
117	0.114093223054
118	0.150271598436
119	0.125336651105
120	0.13532267487
121	0.0138471474357
122	0.00750486939583
123	0.00647450045888
124	0.00750203107747
125	0.000472242987102
126	0.0
127	0.00178665357285
128	0.000278219864425
129	0.000233178926018
130	0.000159524578508
131	0.000201250423132
132	0.000154457962683
133	0.000109416575437
134	0.000129849626922
135	0.000310675918538
136	0.000106641916451
137	0.00013340270176
138	0.000117395913021
139	0.00010467554296
140	0.000116669916154
141	3.68303731285e-05
142	6.73326902694e-05
143	0.000114975856541
144	7.87538038351e-05
145	6.92554140652e-05
146	0.000511656041289
147	0.000219082677901
148	0.000107963846308
149	8.28615948918e-05
150	0.000113863898464
151	0.000192521143619
152	0.000636852076848
153	5.95457806899e-05
154	5.74150865049e-05
155	0.000319067990016
156	0.000299280300228
157	6.52318081607e-05
158	7.52644021337e-05
159	0.0013629634294
160	0.000178246971624
161	0.000139021024482
162	9.65772833238e-05
163	0.00016490449472
164	0.000116833965107
165	0.00015807720335
166	0.000279096098105
167	0.000326792361033
168	0.00120671750803
169	0.000258821140672
170	0.000108763618674
171	8.54975292987e-05
172	0.000106509615753
173	0.000186291293407
174	0.000519494327091
175	0.000193438323335
176	0.000202757065725
177	0.000120033125614
178	0.00016479206493
179	0.000171243423907
180	0.000167179901888
181	0.000149226298497
182	6.13354287505e-05
183	0.000175029094305
184	0.000131043621738
185	9.56497069037e-05
186	0.00016152177968
187	0.000219781556867
188	7.87428524571e-05
189	0.000132413326107
190	7.23674423248e-05
191	0.0
192	0.0
193	0.00131424368807
194	0.00196516708013
195	9.68614108286e-05
196	9.50015222075e-05
197	0.0
198	0.0
199	0.0
200	5.82779629612e-07
201	6.74818765846e-07
202	9.2146277267e-06
203	5.57250277993e-06
204	0.0
205	0.000118456747941
206	6.99993566235e-05
207	0.000157004438579
208	8.88699475122e-05
209	0.0
210	0.0
211	0.0
212	0.0
213	7.30116103854e-07
214	1.90059808149e-05
215	0.000250954965736
216	0.000217739594686
217	4.53595085163e-07
218	1.56603723605e-06
219	0.0
220	0.0
221	0.0
222	0.0
223	0.000118077695123
224	2.04641580421e-06
225	0.00177040575912
226	0.000208211051568
227	4.86347752875e-05
228	9.9379940945e-05
229	8.73305757354e-05
230	7.87447842632e-05
231	5.28006183274e-05
232	3.94537988605e-05
233	5.58645832027e-05
234	8.9490923363e-05
235	0.000123494473989
236	5.44367815692e-05
237	0.0
238	2.86196912778e-05
239	0.0
240	0.0
241	0.0
242	8.40539979809e-07
243	3.23027640119e-06
244	2.48217584674e-06
245	0.0
246	0.0
247	0.0
248	0.0
249	0.0
250	0.0
251	0.0
252	0.0
253	0.0
254	0.0
255	0.0
